焦作日报,#焦作日报陪您过大年#【文明过春节 电厂一号院居民自筹资金大红灯笼高高挂】今年我市禁放鞭炮，如何既能保护环境还能热热闹闹过大年，电厂一号院的居民想出了一个好点子：小区居民集资购买了200多个大红灯笼挂满小区，营造了出了红红火火的节日喜庆气氛。据了解，为了办好这件事，小区居民一起集资，用了一个多月时间，购买材料，挖基座，树立灯杆儿，接通电源，挂灯笼，终于赶在春节前，将小区内的主道路上全部挂满大红灯笼，使整个小区充满了节日气氛。本报全媒体记者 陈东明 报道 编辑@焦报阿飞,9,0,2,2017-01-27 10:34:25,https://weibo.cn/comment/EsJs7FwjS?uid=1959574931&rl=1#cmtfrm,焦作电厂,,,,@焦报阿飞
王志辉V,#【正能量】# 新年新气象，全新的工作从结对认亲开始，感情贵在交心，亲戚重在走动！[心]提前给祝圈内好友们拜个早年，新春佳节快到了，大伙儿常走动、多交流！欢迎来神华新疆准东露天矿做客！[嘻嘻] @神华之声 @神华国能焦作电厂 @檀木香香 ​,2,0,0,2017-01-22 23:05:55,https://weibo.cn/comment/Es3eGsflx?uid=1049143495&rl=1#cmtfrm,焦作电厂,,,,@神华之声,@神华国能焦作电厂,@檀木香香
淄博环保,#生态淄博建设百日行动# 省厅督导组在鑫胜热电督导应急响应落实情况。@山东环境 ​,1,1,4,2017-01-17 10:41:15,https://weibo.cn/comment/ErddWo37B?uid=3114085181&rl=1#cmtfrm,淄博鑫胜热电,,,,@山东环境
滨湖环保,"#环保动态#【区长带队开展 “263”专项行动明察暗访】 区长陈锡伦带领区经信、住建、环保等部门负责同志开展“两减六治三提升(263)”专项行动明察暗访活动。他们先后来到无锡市工业废物安全处置有限公司、胡埭污水处理有限公司、贝斯特精机股份有限公司、华东重型机械股份有限公司实地察看情况。陈锡伦要求企业严格遵守环保法律法规，合法生产和经营,同时要求各板块各部门围绕省委省政府部署的“263”专项行动开展工作，努力补齐生态治理的短板，为百姓创造更多的绿色财富和生态福利。
区委常委、副区长殷毅参加了检查。@无锡环保",2,0,1,2017-01-19 13:27:01,https://weibo.cn/comment/ErxadzrDw?uid=5345449203&rl=1#cmtfrm,无锡胡埭污水处理,,,,@无锡环保
小馗儿,我正在申请微博认证，认证信息为“大连中远船务工程有限公司设计师”。请@赵天一2016 @渤海船舶职业学院贴吧 转发此条微博帮我确认身份，多谢！！ 申请微博认证 ​,0,0,1,2017-01-13 21:03:33,https://weibo.cn/comment/EqFAy6f4d?uid=2988909045&rl=1#cmtfrm,大连中远船务工程,,,,@赵天一2016,@渤海船舶职业学院贴吧
股狼道,受黑色系大涨的刺激，有色板块开始直线的拉升，其中龙头云南铜业，和胜股份等纷纷涨停，驰宏锌锗等也放量大涨，这样的走势刺激股指走强，朋友们所期待的红包行情在年尾的最后几个交易正式的打响了。  #微博时评团# #V影响力榜# #财经头条文章# #原创首发# #微博自媒体# #股评师问答# #今日看盘##金股精选##话题词# @微博股票 @微博时评,9,0,3,2017-01-23 10:53:26,https://weibo.cn/comment/Es7RRBTqr?uid=5534976700&rl=1#cmtfrm,云南驰宏锌锗股份,,,,@微博股票,@微博时评
老衲·大弟哥,我正在申请微博认证，认证信息为“天津市西门子机械传动检验（职员）”。请@营销人老潘 @一只小猪0 @羽论亮节 @何冰夏分析师 @名利追逐者 @陈怡暖 转发此条微博帮我确认身份，多谢！！ 申请微博认证 ​,0,0,0,2017-01-17 21:46:51,https://weibo.cn/comment/ErhA6CxEJ?uid=3026926533&rl=1#cmtfrm,西门子机械传动（天津）,,,,@营销人老潘,@一只小猪0,@羽论亮节,@何冰夏分析师,@名利追逐者,@陈怡暖
连云港生活,#国家信访局#【员工上班期间发生工伤事故致残申请工伤赔偿 福建东山县劳动局不予支持】据@坚信法理 2013年5月3日，漳州市东山县旗滨玻璃有限公司孙春梅被同事刘阿娜违规操作（在没有确认孙春梅是否离开航吊车平台就把航吊车开走），导致身体失去平衡，从十米多高的平台摔下来，治疗后工残鉴定8级，并残留严重后遗症。当事人向东山县劳动争议仲裁委申请仲裁，要求漳州旗滨玻璃支付因工残所产生费用。东山县劳动争议仲裁委驳回当事人全部诉求。当事人不服于2015年10月21日向东山县人民法院起诉。东山县人民法院庭审后判决驳回孙春梅梅全部诉讼请求。员工在上班期间发生工伤事故致残，为何东山县劳动局和法院驳回全部请求？关于年终绩效奖金福建省信访局回复明显有悖于劳动法，小编真的震惊了[怒]http://t.cn/Rtpim7g,7,4,6,2017-01-07 15:56:37,https://weibo.cn/comment/EpJ0ZnsLW?uid=1348833675&rl=1#cmtfrm,漳州旗滨玻璃,,,,@坚信法理
HBIS舞阳钢铁有限责任公司-周义,发表了博文《NM400&#65509;NM500@热轧、控轧、正火、回火、淬火、调质等其他交货状态舞钢》HBIS河北钢铁舞阳钢铁有限责任公司www.wygtgs.cn&#8203;销售部：周义1803NM400&#65509;NM500@热轧、控轧、正火、回火、淬火、调质等其他交货状态舞钢 ​,0,0,0,2017-01-17 09:06:20,https://weibo.cn/comment/ErcBpimK3?uid=5885523466&rl=1#cmtfrm,舞阳钢铁,,,,@热轧,@热轧
HBIS舞阳钢铁有限责任公司-周义,SA387Gr11Cl2@舞钢#SA387Gr11Cl2：HBIS河北钢铁舞阳钢铁有限责任公司www.wygtgs.cn舞阳钢铁、武钢、新余、安钢：期、现货、切割（法兰、异形件）临氢、抗氢容器板定轧，热轧、控轧、正火、回火...文字版>> http://t.cn/RMIxb87 （新浪长微博>> http://t.cn/zOXAaic） ​,0,0,0,2017-01-09 11:49:57,https://weibo.cn/comment/Eq0fQsCDG?uid=5885523466&rl=1#cmtfrm,舞阳钢铁,,,,@舞钢
HBIS舞阳钢铁有限责任公司-周义,发表了博文《SA387Gr11Cl2@舞钢#SA387Gr11Cl2》HBIS河北钢铁舞阳钢铁有限责任公司www.wygtgs.cn舞阳钢铁、武钢、新余、安钢：期、现货、切割（法兰、异形件）临氢、抗氢SA387Gr11Cl2@舞钢#SA387Gr11Cl2 ​,0,0,0,2017-01-09 11:49:35,https://weibo.cn/comment/Eq0fHBJ5H?uid=5885523466&rl=1#cmtfrm,舞阳钢铁,,,,@舞钢,@舞钢
李氏君来, ​,0,135,2,2017-01-12 21:24:04,https://weibo.cn/comment/EquNMDkJR?rl=1#cmtfrm,三星（中国）半导体,1,i冰宇宙,转发理由:谁都知道在中国消费电子产业进入水平分工了，接着强攻半导体情况下，三星大事不妙//@erichain:@i冰宇宙 @戈蓝V 有没有兴趣赌一下华为的营收五年内会不会超过三星？//@戈蓝V:我来做个大胆的假设，如果华为上市，我说如果，那么市值会是多少呢？请知名分析师 @潘九堂 简单分析一下吧。      ,@戈蓝V,@戈蓝V,@潘九堂
大厂市民论坛,南京化学工业园区迎新年文艺晚会（三） （分享自 @优酷） 南京化学工业园区迎新年文艺晚会（三） ​,0,0,0,2017-01-29 18:55:57,https://weibo.cn/comment/Et5AI0OCp?uid=2209673400&rl=1#cmtfrm,南京化学工业,,,,@优酷
大厂在线,#大厂身边事# 由南京化学工业园区工会主办、六合区第二文化馆承办的：雄鸡报晓，引吭高歌——南京化学工业园区“中国梦、劳动美、幸福路”迎新春联欢晚会今天下午在扬子电视台举行。（@梦五看十 供） ​,4,0,0,2017-01-23 16:51:46,https://weibo.cn/comment/Esadjpqeg?uid=2050506733&rl=1#cmtfrm,南京化学工业,,,,@梦五看十
江南白云,#今日書目# 《砂器》、《點與線》、《零的焦點》，【日】松本清張 著，南海出版公司；紅雲町咖啡屋事件簿：《1、拂萩之雨》、《2、直到那一天》、《3、無名之花》：【日】吉永南央 著，@化学工业出版社 。購於 @京东 、@南京凤凰国际书城 。[ok] ​,0,2,0,2017-01-17 22:04:37,https://weibo.cn/comment/ErhHk0Zx7?uid=1573121473&rl=1#cmtfrm,南京化学工业,,,,@化学工业出版社,@京东,@南京凤凰国际书城
案板上的西瓜,我正在看#福建省漳平溪口治超检查站为红狮水泥运输车大开绿灯！# 福建省漳平溪口治超检查站为红狮水泥运输车大开绿灯！ @腾讯视频 @闽西日报 @闽西新闻网 福建省漳平溪口治超检查站为红狮水泥运输车大开绿灯！ ​,0,0,0,2017-01-15 15:12:31,https://weibo.cn/comment/EqW93sgML?uid=6104373551&rl=1#cmtfrm,漳平红狮水泥,,,,@腾讯视频,@闽西日报,@闽西新闻网
案板上的西瓜,我正在看#福建省漳平溪口治超检查站为红狮水泥运输车大开绿灯！# 福建省漳平溪口治超检查站为红狮水泥运输车大开绿灯！ @腾讯视频 @法制晚报 @法制日报 福建省漳平溪口治超检查站为红狮水泥运输车大开绿灯！ ​,0,0,0,2017-01-15 15:11:16,https://weibo.cn/comment/EqW8ypem4?uid=6104373551&rl=1#cmtfrm,漳平红狮水泥,,,,@腾讯视频,@法制晚报,@法制日报
交易员的艺术,要太悲观了，继续进城抢粮，3009点强支撑，目前行情就是震荡磨底，找前期涨幅不大，破净，低估值，优质票，大可放心进货，控制好仓位~@天狼50陈浩 @李大鹏--天高云淡风清 @Marco_徐晓峰 @孤狼复盘 @后知后觉股市直播 @交易玫瑰 @鲍迪克 @张清华-最美丽的分析师 @李大霄 ​,0,0,2,2017-01-18 20:53:33,https://weibo.cn/comment/Eokbn9O1T?rl=1#cmtfrm,紫金铜业,1,交易员的艺术,转发理由:大盘就跌这么一下下，恐慌成啥了？云南铜业，紫金矿业，不好好的么？还不抢粮，没便宜筹码了~      ,@天狼50陈浩,@李大鹏--天高云淡风清,@孤狼复盘,@后知后觉股市直播,@交易玫瑰,@鲍迪克,@张清华-最美丽的分析师,@李大霄
水果魔法袋,据说供暖结束 物价局要调查供暖满意度 我现在就说 不满意 不满意好多年了 家乐园是得罪谁了吗 还是暖气费比别人便宜呢 每年都作妖 今年特严重 都看看 这问题不是一天两天了 滕州还有监管部门吗 还能让我们温暖过冬吗#枣庄身边事##枣庄·华电滕州新源热电有限公司[地点]# @滕州日报 @滕州新鲜事 @齐鲁晚报枣庄站 @枣庄发布 @滕州市住建局 @枣庄身边事 @齐鲁网微博 @滕州物价 @滕州日报 http://t.cn/R2Wiknl,0,2,0,2017-01-03 21:26:16,https://weibo.cn/comment/Ep9sOccN6?uid=2797460577&rl=1#cmtfrm,华电滕州新源热电,,,,@滕州日报,@滕州新鲜事,@齐鲁晚报枣庄站,@枣庄发布,@滕州市住建局,@枣庄身边事,@齐鲁网微博,@滕州物价,@滕州日报
Q语推送,转发了巨潮资讯网的微博：【赣能股份：下属电厂倒塌事故已致67人死亡 股票明日复牌】2016年11月24日早间，赣能股份下属分公司江西赣能丰城三期发电厂在建项目在施工过程中发生施工平台 ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-25 15:45:58,https://weibo.cn/comment/EssDBbbhz?uid=2732429445&rl=1#cmtfrm,江西赣能股份,,,,@微博桌面
金华绿色之友,@余姚市环保局12369 @宁波市环境保护局 @浙江环保 宁波众茂姚北热电有限公司1月13号开始氮氧化物连续三天超标，在企业自行检测平台中监测方案下载却为永嘉绿色动力再生能源有限公司，与热电公司不符，请关注查询。 ​,0,0,0,2017-01-16 09:09:40,https://weibo.cn/comment/Er3ch08ei?uid=2768331107&rl=1#cmtfrm,永嘉绿色动力再生能源,,,,@余姚市环保局12369,@宁波市环境保护局,@浙江环保
GRIMXH,#辽源##大唐辽源发电厂#感受一下我们电厂厂房里的晨光@向着太阳一路狂滚 @辽源资讯 @辽源热线 @辽源麻辣烫 @小王大帝语录 @阿念MagicKing @骑着seven环游世界 @Ha小Ni的男盆友 @北凉世子丶徐凤年 秒拍视频 . ​,6,5,0,2017-01-12 08:37:00,https://weibo.cn/comment/Eqrh1wgCm?uid=3874945500&rl=1#cmtfrm,大唐辽源发电厂,,,,@向着太阳一路狂滚,@辽源资讯,@辽源热线,@辽源麻辣烫,@小王大帝语录,@阿念MagicKing,@骑着seven环游世界,@北凉世子丶徐凤年
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月15日发布的数据显示：位于宜宾市污染源——宜宾蓝天纸业股份有限公司、宜宾红星电子有限公司、宜宾海丰和锐有限公司、宜宾丰源盐化有限公司、宜宾北控水务有限公司、兴文县石海环保科技有限公司、四川芙蓉集团实业有限责任公司珙泉煤矿、四川芙蓉集团实业有限责任公司杉木树煤矿、四川芙蓉集团实业有限责任公司白皎煤矿（白皎井）在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-15 22:07:36,https://weibo.cn/comment/EqYRxmeLJ?uid=5242670502&rl=1#cmtfrm,宜宾海丰和锐,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月6日发布的数据显示：位于宜宾市污染源——筠连县汪家沟煤业有限责任公司、宜宾市四方射钉制造有限公司、宜宾蓝天纸业股份有限公司、宜宾海丰和锐有限公司、宜宾丰源盐化有限公司 、宜宾北控水务有限公司、四川芙蓉集团实业有限责任公司杉木树煤矿、四川中电福溪电力开发有限公司、四川芙蓉集团实业有限责任公司白皎煤矿的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-06 21:28:17,https://weibo.cn/comment/EpBL7kswT?uid=5242670502&rl=1#cmtfrm,宜宾海丰和锐,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月15日发布的数据显示：位于宜宾市污染源——四川南溪徽记食品有限公司、四川华电珙县发电有限公司、、四川北方红光特种化工有限公司、长宁红狮水泥有限公司、三峡金沙江川云水电开发有限公司向家坝工程建设部自行监测数据在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,1,1,2017-01-15 22:03:05,https://weibo.cn/comment/EqYPHCB7M?uid=5242670502&rl=1#cmtfrm,四川华电珙县发电,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月10日发布的数据显示：位于宜宾市污染源——长宁红狮水泥有限公司、四川北方红光特种化工有限公司、四川华电珙县发电有限公司、四川南溪徽记食品有限公司、四川省川南煤业有限责任公司鲁班山南矿、四川省宜宾惠美线业有限责任公司、四川省宜宾君子酒业有限公司、四川双马宜宾水泥制造有限公司 、四川腾龙酒业酿造有限公司（含高洲酒业有限责任公司）、的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-10 21:20:15,https://weibo.cn/comment/EqdpQ3aNP?uid=5242670502&rl=1#cmtfrm,四川华电珙县发电,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水#  根据四川省重点监控企业污染源监测信息公开平台1月6日发布的数据显示：位于宜宾市污染源——长宁红狮水泥有限公司、四川北方红光特种化工有限公司、四川华电珙县发电有限公司 四川南溪徽记食品有限公司、四川普什醋酸纤维素有限责任公司、四川省川南煤业有限责任公司鲁班山北矿、四川省宜宾惠美线业有限责任公司、四川省宜宾君子酒业有限公司、四川双马宜宾水泥制造有限公司的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-06 21:26:17,https://weibo.cn/comment/EpBKjoGoC?uid=5242670502&rl=1#cmtfrm,四川华电珙县发电,,,,@绿氧生态环保中心
江西应用科技学院张勇,#应科好网名·回乡看变化#家门口的发电厂！！！ 这里是江西大唐国际抚州电厂。 【500千伏抚州至红都输电线路工程投运】省内最长的500千伏线路工程——500千伏抚州至红都输电线路工程近日顺利投运，这对于提高赣南地区供电能力，保证大唐抚州电厂百万机组电力外送具有重要意义。@江西应用科技学院团委 ​​​,0,0,0,2017-01-29 16:12:45,https://weibo.cn/comment/Et4wsmDIg?uid=5720014404&rl=1#cmtfrm,江西大唐国际抚州发电,,,,@江西应用科技学院团委
小月河神,年了，借@雪球 的蛋卷基金，给各位送个红包。1 扫描二维码。2 新用户注册，可以得到红包。3 虽然不多吧，但也比没有强，是不是？4 注册后，每购买一万元基金，可以获得向我免费提问一次的机会。累计购买二十万基金，可以获得互粉资格。5 祝各位新春快乐，投资顺利。 ​,0,1,0,2017-01-26 15:10:43,https://weibo.cn/comment/EstaZof37?rl=1#cmtfrm,江西铜业铅锌金属,1,小月河神,转发理由:猴年最后一个交易日收盘，上证指数上涨9.62点，涨幅0.31%，报收于3159.17点。在这里。祝粉丝们新春快乐，投资顺利。板块方面，有色一马当先，铜、铅锌、小金属、涨幅居前，均过2.7。600362江西铜业、000878云南铜业领涨。上海涨899，跌311；沪深涨停44跌停0。各位可以评论这里写下对新年的祝愿与祝福。      ,@雪球
PECC-LN,昆山市千灯污水处理有限公司，在江苏省企业自行监测平台上数据显示，其氨氮数据显示连续多日超标排放。请 @环保部发布 关注， 请 @江苏环保 @苏州12345 @苏州环保宣教  给予说明 。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LiJ @PECC-米菲 ​,0,7,21,2017-01-05 09:19:14,https://weibo.cn/comment/EpnyHDtIc?uid=5907562386&rl=1#cmtfrm,昆山市污水处理公司,,,,@环保部发布,@江苏环保,@苏州12345,@苏州环保宣教,@绿色江南公众环境关注中心,@蔚蓝地图
初柒热点资讯,#我在搜狐视频上传#《延安一石油化工厂疑似发生爆炸火光漫天》：延安一石油化工厂疑似发生爆炸火光漫天延安一石油化工厂疑似发生爆炸 火光漫天（分享来自于：@搜狐视频自媒体）延安一石油化工厂疑似发生爆炸 火光漫天 ​,0,0,0,2017-01-05 07:56:55,https://weibo.cn/comment/Epn1hCDm5?uid=5049308341&rl=1#cmtfrm,延安石油化工厂,,,,@搜狐视频自媒体
全球头条新闻网,#延安一石油化工厂爆炸#，火光漫天】2017年1月4日19时许，陕西延安麻洞川乡炭窑沟一化工厂爆炸。营业执照显示该厂经营范围为油田产品销售、油田工程技术服务。现场已展开救援。@梨视频 一手video的秒拍视频 ​,0,0,0,2017-01-04 23:33:18,https://weibo.cn/comment/EpjuozNpt?rl=1#cmtfrm,延安石油化工厂,1,一手Video,,@梨视频
西部头条新闻,#西部头条新闻#【延安一石油化工厂爆炸，火光漫天】#快讯#2017年1月4日19时许，陕西延安麻洞川乡炭窑沟一化工厂爆炸。营业执照显示该厂经营范围为油田产品销售、油田工程技术服务。现场已展开救援。（一手video）@梨视频 一手video的秒拍视频 ​,0,0,2,2017-01-04 23:31:10,https://weibo.cn/comment/EpjI0euGs?uid=1959437653&rl=1#cmtfrm,延安石油化工厂,,,,@梨视频
一手Video,【#延安一石油化工厂爆炸#，火光漫天】2017年1月4日19时许，陕西延安麻洞川乡炭窑沟一化工厂爆炸。营业执照显示该厂经营范围为油田产品销售、油田工程技术服务。现场已展开救援。@梨视频 一手video的秒拍视频 ​,4,0,8,2017-01-04 22:57:40,https://weibo.cn/comment/EpjuozNpt?uid=5953365159&rl=1#cmtfrm,延安石油化工厂,,,,@梨视频
莱芜日报陈晓永,@莱芜日报 我市企业获9项省科技金桥奖。1月12日，记者从市科技局获悉：2016年度山东省技术市场科技金桥奖评审结果目前已揭晓，我市共获得9个奖项。　　据悉，此次获奖的主要有：山东莱芜润达新材料有限公司获先进集体；山东莱芜煤矿机械有限公司史晓晖被评为先进个人；山东泰山钢铁集团有限公司的“410S冷轧板表面缺陷产生机理及工艺控制措施”、莱芜市农业科学研究院的“生姜茎腐病的发生规律及其综合防治技术”等2项技术项目获优秀项目一等奖；莱芜市泰山焦化有限公司的“干熄焦除尘灰在配煤工艺中的研究与应用”、山东泰山钢铁集团有限公司的“高合金耐热不锈钢06Cr25Ni20(310S)钢带生产技术开发”、莱芜市泰山冷轧板有限公司的“电饭煲内胆用超深冲冷轧钢带”、莱芜市泰东粉末科技有限公司的“微纳米超细铁粉的研究与制备”及山东威马泵业股份有限公司的“潜油往复式直线电机采油系统”等5项技术目获优秀项目二等奖。　　山东省技术市场科技金桥奖是经省科技厅批准授权、省技术市场评审的我省技术市场范畴内的最高奖项，每年评审一次，包括先进集体、先进个人和优秀项目奖。,0,0,0,2017-01-13 11:00:56,https://weibo.cn/comment/EqBDWclkM?uid=5215968891&rl=1#cmtfrm,山东泰山钢铁集团,,,,@莱芜日报
莱芜日报-王-军,1月12日，记者从市科技局获悉：2016年度山东省技术市场科技金桥奖评审结果目前已揭晓，我市共获得9个奖项。  据悉，此次获奖的主要有：山东莱芜润达新材料有限公司获先进集体；山东莱芜煤矿机械有限公司史晓晖被评为先进个人；山东泰山钢铁集团有限公司的“410S冷轧板表面缺陷产生机理及工艺控制措施”、莱芜市农业科学研究院的“生姜茎腐病的发生规律及其综合防治技术”等2项技术项目获优秀项目一等奖；莱芜市泰山焦化有限公司的“干熄焦除尘灰在配煤工艺中的研究与应用”、山东泰山钢铁集团有限公司的“高合金耐热不锈钢06Cr25Ni20(310S)钢带生产技术开发”、莱芜市泰山冷轧板有限公司的“电饭煲内胆用超深冲冷轧钢带”、莱芜市泰东粉末科技有限公司的“微纳米超细铁粉的研究与制备”及山东威马泵业股份有限公司的“潜油往复式直线电机采油系统”等5项技术目获优秀项目二等奖。  山东省技术市场科技金桥奖是经省科技厅批准授权、省技术市场评审的我省技术市场范畴内的最高奖项，每年评审一次，包括先进集体、先进个人和优秀项目奖。@莱芜日报,0,0,0,2017-01-13 08:52:56,https://weibo.cn/comment/EqANZm4lm?uid=2690405821&rl=1#cmtfrm,山东泰山钢铁集团,,,,@莱芜日报
PECC-LiJ,浙江立盛织染有限公司，在浙江省企业自行监测信息公开平台上数据显示，其pH数据显示连续多日超标排放。请 @环保部发布 关注，请 @浙江环保 @绍兴-环保   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC_LN @PECC-CB ​​​​,0,3,8,2017-01-22 13:32:29,https://weibo.cn/comment/ErZtVtP1J?uid=6064184520&rl=1#cmtfrm,浙江立盛织染,,,,@环保部发布,@浙江环保,@绍兴-环保,@绿色江南公众环境关注中心,@蔚蓝地图
五花笺,华润电力向环保部诉苦：治霾停产5天损失千万】华润电力一负责人介绍，按应急要求关停5天的话，企业损失将达到1000万左右。按要求关停后为保障电力供应，公司不得不从其他发电厂调电，而这些发电厂可能并未实施超低排放。因此，从污染物排放总量上来说，可能反而是增加的。http://t.cn/RMmbSMQ ​,0,434,1,2017-01-18 22:34:23,https://weibo.cn/comment/ErnLixaDq?rl=1#cmtfrm,华润电力（菏泽）,1,财经网,转发理由:2）建议华润电力在之后能继续努力，直至达到零排放。菏泽地方政府，首先要做的就是先关停一部分既达不到超低排放标准又没有多大经济效益的企业（，焦化，化工，石化，燃煤电厂，玻璃制品，建材等内容的企业），鼓励符合超低排放标准的企业落户菏泽，在税收或是费用上给予优惠政策。//@五花笺: 1）华~~      ,@五花笺
乳山环保,#环保在行动#乳山市环保局人员陪同国家创卫验收专家对康达水务集团有限公司进行现场检查。@山东环境 @威海环境 乳山市 ​,1,1,22,2017-01-16 08:56:46,https://weibo.cn/comment/Er372e02w?uid=3735136194&rl=1#cmtfrm,康达环保水务,,,,@山东环境,@威海环境
乳山环保,#环保在行动#乳山市环保局人员陪同国家创卫验收专家对康达水务集团有限公司进行现场检查。@山东环境 @威海环境 乳山市 ​,1,1,22,2017-01-16 08:56:46,https://weibo.cn/comment/Er372e02w?uid=3735136194&rl=1#cmtfrm,乳山康达水务,,,,@山东环境,@威海环境
金总爱画星星,大年初一，拜年的讲究你都知道吗？[话筒]】今天是农历的正月初一，家家户户走亲访友拜！大！年！啦~~关于拜年这件事 ：①拜年手势男女有别；②拜年时间不宜过早，逗留半小时为宜；③拜年语言口出吉祥，不谈粗俗之事；④拜年礼物要得体，卫生节俭要兼顾……赶紧学学，祝你开年讨个好彩头！[耶]转起！ ​​​,2,0,0,2017-01-28 23:18:36,https://weibo.cn/comment/EsSz9rAK6?rl=1#cmtfrm,青岛正大,1,青岛广电,转发理由:#青岛春晚抄袭VIXX##青岛广电抄袭#@总局资讯 @青岛广电 请总局重视起来！作为文化传播的电视台竟然关明正大抄袭！关评论！不道歉不重视！这就是一个电视台应有的态度？青岛这城市的脸面还要不要了！？      ,@总局资讯,@青岛广电
牛极客,017年春节前该满仓还是空仓据统计，自2007年以来的10年里，有5年春节前半个月沪指实现上涨。涨幅最大的为2009年，沪指上涨了9.33%。总的来看，A股春节前上涨概率并不占优。 　　值得关注的是，农历春节前半个月的行情基本能预示对应的公历年全年行情。除2013年和2015年外，其余农历年份沪指春节前涨跌方向与其对应的公历年全年涨跌方向完全一致，多数年份两个统计区间的涨跌幅度也保持较高的正相关性，如2008年农历春节前半个月沪指大跌15.51%，公历年2008年全年沪指跌幅也高达65.39%;2009年春节前半个月沪指上涨9.33%，公历年2009年全年沪指涨幅则高达79.98%。2017建议持仓50%，原因两点：一方面上周的蜻蜓十字线有筑底含义，但这个底还没有给人100%踏实的感觉，还需要宏观经济的支撑；另一方面2017年大趋势看涨。,0,2,0,2017-01-23 10:13:02,https://weibo.cn/comment/Es7iJzxdk?rl=1#cmtfrm,四川宏达股份,1,牛极客,,@细雨飘渺11
股市涨停板-萍,【盘前公告精选】 【定增重组】 宏达股份：终止收购四川信托股权的重大资产重组 兄弟科技：停牌筹划非公开发行 晓程科技：拟定增10亿投资加纳燃气电厂 鹏翎股份：非公开发行获审核通 ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-19 09:16:45,https://weibo.cn/comment/ErvwDpArk?uid=5504681098&rl=1#cmtfrm,四川宏达股份,,,,@微博桌面
上善若水--欣,【盘前公告精选】 【定增重组】 宏达股份：终止收购四川信托股权的重大资产重组 兄弟科技：停牌筹划非公开发行 晓程科技：拟定增10亿投资加纳燃气电厂 鹏翎股份：非公开发行获审核通 ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-19 09:16:42,https://weibo.cn/comment/ErvwCfNrl?uid=3737718092&rl=1#cmtfrm,四川宏达股份,,,,@微博桌面
投资论-龙欣,【盘前公告精选】 【定增重组】 宏达股份：终止收购四川信托股权的重大资产重组 兄弟科技：停牌筹划非公开发行 晓程科技：拟定增10亿投资加纳燃气电厂 鹏翎股份：非公开发行获审核通 ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-19 09:16:40,https://weibo.cn/comment/ErvwB2b3C?uid=3740681992&rl=1#cmtfrm,四川宏达股份,,,,@微博桌面
龙夏夕,【盘前公告精选】 【定增重组】 宏达股份：终止收购四川信托股权的重大资产重组 兄弟科技：停牌筹划非公开发行 晓程科技：拟定增10亿投资加纳燃气电厂 鹏翎股份：非公开发行获审核通 ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-19 09:16:38,https://weibo.cn/comment/ErvwA8VQz?uid=3740985307&rl=1#cmtfrm,四川宏达股份,,,,@微博桌面
股市股道,【 泸天化：控股股东筹划启动市场化债转股】 泸天化公告，公司2016年12月30日收到控股股东泸天化（集团）有限责任公司（以下简称：“泸天化集团”）的通知，泸天化集团于2016年12月30日与泸州市国有资产监督管理委员会、 中国银行股份有限公司四川省分行和中国 农业银行股份有限公司四川省分行，在友好协商的基础上，本着互惠互利、合作共赢、共同发展的宗旨，签署了《关于共同推进泸天化集团转型升级脱困的合作框架协议》，共同启动泸天化集团市场化债转股项目。 @微博股票 $上证指数 sh000001$ http://t.cn/R2suBtk,5,0,0,2017-01-02 21:36:55,https://weibo.cn/comment/Ep06D58WQ?uid=5732258490&rl=1#cmtfrm,四川泸天化股份,,,,@微博股票
