表格 1,,,,,,,,,,,,,,,,,,,,,,
真难起名字lyhb,[心][good],2017-01-16 20:21:43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
绿色江南公众环境关注中心,海大屯能源股份有限公司发电厂 热电分厂 ，在江苏省企业自行监测平台上数据显示，其8# 监测点位 氮氧化物数据显示连续多日超标排放。请 @环保部发布关注，请 @江苏环保 @徐州环保 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图#  @PECC-LiJ @PECC-米菲,0,6,0,2017-01-13 10:19:30,https://weibo.cn/comment/Epxy729l3?rl=1#cmtfrm,上海大屯能源股份,1,PECC-LN,转发理由:积极沟通协调，细致解释说明，激发公众参与，合作改善环境，这是解决环境问题的最好方法。[good] @徐州环保:经沛县环保现场检查，8号监测点位是上海大屯能源股份有限公司热电分厂8、9号锅炉共同废气排放口， #8、#9机组为2×75ｔ/ｈ 循环流化床锅炉+2×15MW热电机组， 2014年10月#8、#9锅炉完成脱硝改,@环保部发布关注,@江苏环保,@徐州环保,@绿色江南公众环境关注中心,@蔚蓝地图,@徐州环保,,,,,,
PECC-LN,回复@徐州环保:您好，情况已了解，非常感谢您的调查与回复！[good],2017-01-13 10:12:34,,,,,,,,,,,,,,,,,,,,
徐州环保,目前#8炉损坏的尿素喷枪已更换，正在进行#9炉下喷枪位置的调整，预计2017年11月13日前改造完成。,2017-01-13 10:10:16,,,,,,,,,,,,,,,,,,,,
徐州环保,2017年1月1日至2017年1月11企业自行监测平台显示氮氧化物9个点位连续超标排放，经设备厂家初步排查为尿素喷枪及调节阀出现问题。,2017-01-13 10:09:57,,,,,,,,,,,,,,,,,,,,
徐州环保,2016年5月完成在线监测设备改造更新工作，与“江苏省环保厅电力企业锅炉烟气在线监控系统”、市环保局“太湖流域网”及“江苏省国家重点监控企业自行监测信息发布平台”联网。,2017-01-13 10:08:40,,,,,,,,,,,,,,,,,,,,
徐州环保,经沛县环保现场检查，8号监测点位是上海大屯能源股份有限公司热电分厂8、9号锅炉共同废气排放口， #8、#9机组为2×75ｔ/ｈ 循环流化床锅炉+2×15MW热电机组， 2014年10月#8、#9锅炉完成脱硝改造项目。,2017-01-13 10:08:30,,,,,,,,,,,,,,,,,,,,
PECC-LiJ,转发微博,2017-01-06 16:37:53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
江苏环保,海大屯能源股份有限公司发电厂 热电分厂 ，在江苏省企业自行监测平台上数据显示，其8# 监测点位 氮氧化物数据显示连续多日超标排放。请 @环保部发布关注，请 @江苏环保 @徐州环保 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图#  @PECC-LiJ @PECC-米菲,1,6,1,2017-01-13 10:15:20,https://weibo.cn/comment/Epxy729l3?rl=1#cmtfrm,上海大屯能源股份,1,PECC-LN,转发理由:@徐州环保:经沛县环保现场检查，8号监测点位是上海大屯能源股份有限公司热电分厂8、9号锅炉共同废气排放口， #8、#9机组为2×75ｔ/ｈ 循环流化床锅炉+2×15MW热电机组， 2014年10月#8、#9锅炉完成脱硝改造项目。,@环保部发布关注,@江苏环保,@徐州环保,@绿色江南公众环境关注中心,@蔚蓝地图,@徐州环保,,,,,,
PECC-LN,回复@徐州环保:您好，情况已了解，非常感谢您的调查与回复！[good],2017-01-13 10:12:34,,,,,,,,,,,,,,,,,,,,
徐州环保,目前#8炉损坏的尿素喷枪已更换，正在进行#9炉下喷枪位置的调整，预计2017年11月13日前改造完成。,2017-01-13 10:10:16,,,,,,,,,,,,,,,,,,,,
徐州环保,2017年1月1日至2017年1月11企业自行监测平台显示氮氧化物9个点位连续超标排放，经设备厂家初步排查为尿素喷枪及调节阀出现问题。,2017-01-13 10:09:57,,,,,,,,,,,,,,,,,,,,
徐州环保,2016年5月完成在线监测设备改造更新工作，与“江苏省环保厅电力企业锅炉烟气在线监控系统”、市环保局“太湖流域网”及“江苏省国家重点监控企业自行监测信息发布平台”联网。,2017-01-13 10:08:40,,,,,,,,,,,,,,,,,,,,
徐州环保,经沛县环保现场检查，8号监测点位是上海大屯能源股份有限公司热电分厂8、9号锅炉共同废气排放口， #8、#9机组为2×75ｔ/ｈ 循环流化床锅炉+2×15MW热电机组， 2014年10月#8、#9锅炉完成脱硝改造项目。,2017-01-13 10:08:30,,,,,,,,,,,,,,,,,,,,
PECC-LiJ,转发微博,2017-01-06 16:37:53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PECC-LN,上海大屯能源股份有限公司发电厂 热电分厂 ，在江苏省企业自行监测平台上数据显示，其8# 监测点位 氮氧化物数据显示连续多日超标排放。请 @环保部发布关注，请 @江苏环保 @徐州环保 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图#  @PECC-LiJ @PECC-米菲,1,6,16,2017-01-06 10:45:15,https://weibo.cn/comment/Epxy729l3?uid=5907562386&rl=1#cmtfrm,上海大屯能源股份,,,,@环保部发布关注,@江苏环保,@徐州环保,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
PECC-LN,回复@徐州环保:您好，情况已了解，非常感谢您的调查与回复！[good],2017-01-13 10:12:34,,,,,,,,,,,,,,,,,,,,
徐州环保,目前#8炉损坏的尿素喷枪已更换，正在进行#9炉下喷枪位置的调整，预计2017年11月13日前改造完成。,2017-01-13 10:10:16,,,,,,,,,,,,,,,,,,,,
徐州环保,2017年1月1日至2017年1月11企业自行监测平台显示氮氧化物9个点位连续超标排放，经设备厂家初步排查为尿素喷枪及调节阀出现问题。,2017-01-13 10:09:57,,,,,,,,,,,,,,,,,,,,
徐州环保,2016年5月完成在线监测设备改造更新工作，与“江苏省环保厅电力企业锅炉烟气在线监控系统”、市环保局“太湖流域网”及“江苏省国家重点监控企业自行监测信息发布平台”联网。,2017-01-13 10:08:40,,,,,,,,,,,,,,,,,,,,
徐州环保,经沛县环保现场检查，8号监测点位是上海大屯能源股份有限公司热电分厂8、9号锅炉共同废气排放口， #8、#9机组为2×75ｔ/ｈ 循环流化床锅炉+2×15MW热电机组， 2014年10月#8、#9锅炉完成脱硝改造项目。,2017-01-13 10:08:30,,,,,,,,,,,,,,,,,,,,
PECC-LiJ,转发微博,2017-01-06 16:37:53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
罗庄环境,@临沂环境 #我们在行动#1月14日晚，罗庄区循环经济产业园主任徐秀兰带队对我区重点企业进行夜间检查。第一站，罗庄区第一污水处理厂，查看了中控室监测数据并现场取样一份待检。 临沂·龙潭公园,1,1,1,2017-01-14 22:25:49,https://weibo.cn/comment/EqPyrapjG?uid=5110084056&rl=1#cmtfrm,罗庄区污水处理厂,,,,@临沂环境,,,,,,,,,,,
真难起名字lyhb,[心][good],2017-01-16 20:22:46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
环境公益诉讼社会实践小分队,寒假社会实践的第一站，已关停的唐山国丰钢铁有限公司厂区一角，探究关停背后的环境问题@河北地质大学团委 @青春三下乡 @河北共青团 @河北学联 @河北地质大学社会实践部 ,2,3,0,2017-01-14 22:31:42,https://weibo.cn/comment/EqPAPdVNq?uid=3019683750&rl=1#cmtfrm,唐山国丰钢铁,,,,@河北地质大学团委,@青春三下乡,@河北共青团,@河北学联,@河北地质大学社会实践部,,,,,,,
用户635228006,把环境作为当地政府政绩的考核，更有助于环境的保护,2017-01-18 12:40:43,,,,,,,,,,,,,,,,,,,,
韩通--河南英泰律师事务所,这个厂是生产啥的之前,2017-01-15 00:43:01,,,,,,,,,,,,,,,,,,,,
韩通--河南英泰律师事务所,[馋嘴],2017-01-15 00:42:24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
yc思思妈妈,初一就是要发钱！现在关注我，转发此条微博并@3位好友，我会抽10位同学，每位送1000元现金~截止至2月3日晚8点。@微博抽奖平台  祝大家新年快乐，多吃不胖哦~,0,23747,0,2017-01-28 21:35:48,https://weibo.cn/comment/EsWx5adqP?rl=1#cmtfrm,中国石油宁夏石化公司,1,咪蒙,,@微博抽奖平台,@中国石油宁夏石化公司,@索DUODUO,,,,,,,,,
大丰市环保志愿者,2017年01月19日06点，扶绥新宁海螺水泥有限责任公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# http://t.cn/RM8Z8tD 怎么没有数据？@蔚蓝地图,0,2,1,2017-01-19 06:57:02,https://weibo.cn/comment/EruBVp1WS?uid=1707640501&rl=1#cmtfrm,扶绥新宁海螺水泥,,,,@蔚蓝地图,,,,,,,,,,,
北京魏峰,近日收到扶绥新宁海螺水泥有限责任公司《关于扶绥海螺2017年1月14日污染源自动监控数据异常情况说明》，说明称：3#线检修停产期间，在线监测设备未停止运行，在线环保监测分析仪氧含量在20%以上，导致富氧状态下监测折算值异常。 http://t.cn/RxdDPzp,2017-02-03 09:40:33,,,,,,,,,,,,,,,,,,,,
IPE阮清鸳,@北京普通 这个数据看着有点异常，请确认下,2017-01-19 07:15:19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
宜宾那些事儿,#宜宾便民信息#【[话筒]明天，柏溪224这些地方要停电！】因电业部门线路检修，2017年1月10日（星期二）7:00-19:00，宜宾县城北新区很多地方要停电，包括天工机械、红星电子、县二中、羊湾村等！其中 @宜宾县公安 出入境接待大厅（宜宾县城北新区康宁路1号政务大厅一楼）在停电期间无法办公，1月11日恢复正常，给您带来的不便敬请谅解！,2,4,0,2017-01-09 19:43:14,https://weibo.cn/comment/Eq3lY87Ei?uid=1794649314&rl=1#cmtfrm,宜宾红星电子,,,,@宜宾县公安,,,,,,,,,,,
-Chaiy,还没来电。还停了水。,2017-01-10 19:34:51,,,,,,,,,,,,,,,,,,,,
酸奶猪要变欧,还没来电！,2017-01-10 19:28:42,,,,,,,,,,,,,,,,,,,,
姊_传说而已,諾大個政府，就不能弄个发电机？,2017-01-09 22:31:55,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PECC-LN,东平县泰龙食品有限公司，在山东省国家重点监控企业自动监测信息发布平台上数据显示，其COD数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @泰安环境 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LiJ ,0,2,7,2017-01-10 16:25:04,https://weibo.cn/comment/Eqbu1k2oP?uid=5907562386&rl=1#cmtfrm,东平县泰龙食品,,,,@环保部发布,@山东环境,@泰安环境,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
PECC-LiJ,转发微博,2017-01-10 16:56:15,,,,,,,,,,,,,,,,,,,,
泰安环境,#泰环回音# 收到，已对接监控中心调查核实[话筒],2017-01-10 16:34:25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
铜陵网络资讯,#铜陵身边事# 【铜陵一企业入选“中国出口质量安全示范企业”】日前，国家质检总局公布了第三批52家“中国出口质量安全示范企业”名单，铜陵精迅特种漆包线有限责任公司荣登榜单。截至目前，我市共有铜陵有色金属集团股份有限公司、铜陵精迅特种漆包线有限责任公司2家企业入选“中国出口质量安全示范企业”。据悉，“中国出口质量安全示范企业”是国家质检总局对出口企业授予的最高荣誉，其目的就是提升出口工业产品质量安全水平，培育出口竞争新优势。via.铜陵日报 @安徽质检 @铜陵质监,5,3,2,2017-01-22 14:00:03,https://weibo.cn/comment/ErZF7gZ54?uid=2008732281&rl=1#cmtfrm,铜陵有色金属集团股份,,,,@安徽质检,@铜陵质监,,,,,,,,,,
初心爱听歌,就应该每个企业都安全保障，尤其是食物，吃的东西一定要安全，希望国家先从食品安全入手,2017-01-23 12:33:58,,,,,,,,,,,,,,,,,,,,
极品战车66,[good][good][good],2017-01-22 16:28:49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
好空气保卫侠,临汾二氧化硫爆表# 【官民合力治污染！环保部约谈临汾市长，志愿者航拍污染企业】2017年1月19日，@环保部发布 对山西临汾市长刘予强等政府负责人进行了约谈，指出临汾焦化等工业企业二氧化硫超标排放严重，空气侠志愿者进行了航拍!临汾被约谈，这些企业“功不可没”@大脸撑在小胸 犀牛视频的秒拍视频,3,1,6,2017-01-19 20:05:33,https://weibo.cn/comment/ErzKIcS5v?rl=1#cmtfrm,山西三维瑞德焦化,1,好空气保卫侠,转发理由:#抗霾保卫战# 山西三维瑞德焦化、临汾万鑫达焦化等超标排放企业都在航拍镜头之下！@新浪环保 @临汾新闻网 @临汾365网 @梨视频 @临汾同城会 @公众环境马军 @中国环境新闻,@环保部发布,@大脸撑在小胸,@新浪环保,@临汾新闻网,@临汾365网,@梨视频,@临汾同城会,@公众环境马军,@中国环境新闻,,,
天际伍豪,[赞][赞][微风][微风],2017-01-19 20:59:41,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
临汾同城会,#同城快讯# 【环保部责成查证临汾涉违排焦化企业】环境保护部重点污染源在线监控系统显示，2017年元旦至今，山西焦化股份有限公司焦化厂、山西三维瑞德焦化有限公司均存在大气污染物排放数据日均值超标的情况。山西焦化集团有限公司6条焦化生产线烟气脱硫脱硝设施均未建成。而这些企业所在地均为最近因为二氧化硫浓度严重超标而广受关注的临汾市。#临汾雾霾# @澎湃新闻,6,6,6,2017-01-17 09:20:37,https://weibo.cn/comment/ErcHddEzU?uid=1935210383&rl=1#cmtfrm,山西三维瑞德焦化,,,,@澎湃新闻,,,,,,,,,,,
空山风竹,回复@小果宝妈咪:谢谢,2017-01-18 19:41:12,,,,,,,,,,,,,,,,,,,,
Matthew翀煜,终于开始正视问题了，只有正视自己才能解决问题[good],2017-01-17 22:29:17,,,,,,,,,,,,,,,,,,,,
蘋果o沙拉,所以说二氧化硫超标7成源于居民取暖的说法简直是神论……脸打的啪啪的,2017-01-17 15:46:15,,,,,,,,,,,,,,,,,,,,
小果宝妈咪,回复@空山风竹:免费,2017-01-17 12:03:34,,,,,,,,,,,,,,,,,,,,
橙子味的我-3-,所以说环境治理需要共同努力，企业和百姓都有责任，而不是推给另一方。,2017-01-17 10:34:51,,,,,,,,,,,,,,,,,,,,
空山风竹,临汾公交今天免费吗,2017-01-17 10:27:25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
临沂环境,#我们在行动#山东省固体废物和危险化学品污染防治中心吕瑞学科长一行三人对山东中绿资源再生有限公司2016年第四季度废旧家电拆解情况进行现场审核。@山东环境,10,9,13,2017-01-18 16:12:38,https://weibo.cn/comment/EroOWz4be?uid=3600956903&rl=1#cmtfrm,山东中绿资源再生,,,,@山东环境,,,,,,,,,,,
兰陵环境,转发微博,2017-01-19 09:26:02,,,,,,,,,,,,,,,,,,,,
临沂临港环境,#我们在行动#,2017-01-18 22:46:45,,,,,,,,,,,,,,,,,,,,
山东沂水环境,#我们在行动#,2017-01-18 22:33:58,,,,,,,,,,,,,,,,,,,,
沂南环境,转发微博,2017-01-18 19:07:02,,,,,,,,,,,,,,,,,,,,
兰山环境,#我们在行动#,2017-01-18 18:33:21,,,,,,,,,,,,,,,,,,,,
蒙阴环境,转发微博,2017-01-18 18:22:44,,,,,,,,,,,,,,,,,,,,
平邑环境,#我们在行动#,2017-01-18 16:25:06,,,,,,,,,,,,,,,,,,,,
罗庄环境,#我们在行动#,2017-01-18 16:21:33,,,,,,,,,,,,,,,,,,,,
临沭环保,#我们在行动#,2017-01-18 16:13:05,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
IPE_绿色金融,漳泽电力（000767）是一家以火电为主营业务的上市公司，控股股东为大同煤矿集团。据证券时报记者在河津发电分公司的污水排放口采集的水样送检结果显示，多项排放物指标严重超标，而沿途诸如钢铁厂、水泥厂等严重污染的工业企业将超标污水通过漳泽电力的污水管道排入黄河已成为当地公开的秘密。请@环保部发布 @新浪山西环保 关注，期待相关排污企业早日公开各自的废水外排数据，厘清废水处理责任。@蔚蓝地图 http://t.cn/RMYLtvu,0,1,31,2017-01-16 10:05:58,https://weibo.cn/comment/Er3z7fD1A?uid=1771847715&rl=1#cmtfrm,大同煤矿集团,,,,@环保部发布,@新浪山西环保,@蔚蓝地图,,,,,,,,,
福州污染观察,@环保部发布 请回应,2017-01-17 07:12:49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
唐唐唐唐唐洁,@长沙县发布 @长沙县公安局交警大队_平安365 每天早上漓湘路蓝思科技门口停很多面包车载客，主要是还不停在路边上，一到下雨就堵车，希望相关部门看到处理一下。,0,5,1,2017-01-05 10:00:12,https://weibo.cn/comment/EpnPkmLTN?uid=2260725712&rl=1#cmtfrm,蓝思科技（长沙）,,,,@长沙县发布,@长沙县公安局交警大队_平安365,,,,,,,,,,
长沙县发布,回复@长沙县公安局交警大队_平安365:[good],2017-01-05 14:05:56,,,,,,,,,,,,,,,,,,,,
唐唐唐唐唐洁,回复@wuli呜呜呜呜呜:有效率，每天早上那下面就堵车，搞好多次了。,2017-01-05 12:25:02,,,,,,,,,,,,,,,,,,,,
唐唐唐唐唐洁,回复@长沙县公安局交警大队_平安365:对您的工作点赞，主要是早上上班的时间段。,2017-01-05 12:24:42,,,,,,,,,,,,,,,,,,,,
wuli呜呜呜呜呜,哇 还真的回复了啊,2017-01-05 12:02:03,,,,,,,,,,,,,,,,,,,,
长沙县公安局交警大队_平安365,你好！已通知新安中队，现已去该路段进行巡逻和疏导。谢谢！,2017-01-05 10:22:30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
临沂环境,#我们在行动# 市环境检测站站长刘忠林带队到莒南对重污染天气应急情况进行督导，检查指导重污染天气应急操作方案执行情况。山东庞疃纸业己停产3800生产线。莒南宇达建材、明阳建材全部停产。@莒南环保,30,13,22,2017-01-01 17:38:17,https://weibo.cn/comment/EoP7hwJwT?uid=3600956903&rl=1#cmtfrm,山东庞疃纸业,,,,@莒南环保,,,,,,,,,,,
此号专溜达,严管重罚才能还人民碧水蓝天,2017-01-02 09:34:02,,,,,,,,,,,,,,,,,,,,
莒南环保,[赞],2017-01-02 09:12:17,,,,,,,,,,,,,,,,,,,,
费县环境,转发微博,2017-01-02 08:44:47,,,,,,,,,,,,,,,,,,,,
平邑环境,[赞],2017-01-01 23:29:27,,,,,,,,,,,,,,,,,,,,
临沭环保,#我们在行动#,2017-01-01 21:48:00,,,,,,,,,,,,,,,,,,,,
临沂临港环境,#我们在行动#,2017-01-01 20:54:44,,,,,,,,,,,,,,,,,,,,
沂南环境,转发微博,2017-01-01 20:50:13,,,,,,,,,,,,,,,,,,,,
真难起名字lyhb,[心][good],2017-01-01 20:40:04,,,,,,,,,,,,,,,,,,,,
qixinly,转发微博,2017-01-01 20:16:41,,,,,,,,,,,,,,,,,,,,
郯城环境,转发微博,2017-01-01 20:04:37,,,,,,,,,,,,,,,,,,,,
兰陵环境,转发微博,2017-01-01 19:25:31,,,,,,,,,,,,,,,,,,,,
罗庄环境,#我们在行动#,2017-01-01 19:02:41,,,,,,,,,,,,,,,,,,,,
山东沂水环境,#我们在行动#,2017-01-01 18:04:37,,,,,,,,,,,,,,,,,,,,
兰陵环境,转发微博,2017-01-01 19:25:31,,,,,,,,,,,,,,,,,,,,
罗庄环境,#我们在行动#,2017-01-01 19:02:41,,,,,,,,,,,,,,,,,,,,
山东沂水环境,#我们在行动#,2017-01-01 18:04:37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
临沂环境,#我们在行动# 市环境检测站站长刘忠林带队到莒南对重污染天气应急情况进行督导，检查指导重污染天气应急操作方案执行情况。山东庞疃纸业己停产3800生产线。莒南宇达建材、明阳建材全部停产。@莒南环保,30,13,22,2017-01-01 17:38:17,https://weibo.cn/comment/EoP7hwJwT?uid=3600956903&rl=1#cmtfrm,山东庞疃纸业,,,,@莒南环保,,,,,,,,,,,
此号专溜达,严管重罚才能还人民碧水蓝天,2017-01-02 09:34:02,,,,,,,,,,,,,,,,,,,,
莒南环保,[赞],2017-01-02 09:12:17,,,,,,,,,,,,,,,,,,,,
费县环境,转发微博,2017-01-02 08:44:47,,,,,,,,,,,,,,,,,,,,
平邑环境,[赞],2017-01-01 23:29:27,,,,,,,,,,,,,,,,,,,,
临沭环保,#我们在行动#,2017-01-01 21:48:00,,,,,,,,,,,,,,,,,,,,
临沂临港环境,#我们在行动#,2017-01-01 20:54:44,,,,,,,,,,,,,,,,,,,,
沂南环境,转发微博,2017-01-01 20:50:13,,,,,,,,,,,,,,,,,,,,
真难起名字lyhb,[心][good],2017-01-01 20:40:04,,,,,,,,,,,,,,,,,,,,
qixinly,转发微博,2017-01-01 20:16:41,,,,,,,,,,,,,,,,,,,,
郯城环境,转发微博,2017-01-01 20:04:37,,,,,,,,,,,,,,,,,,,,
兰陵环境,转发微博,2017-01-01 19:25:31,,,,,,,,,,,,,,,,,,,,
罗庄环境,#我们在行动#,2017-01-01 19:02:41,,,,,,,,,,,,,,,,,,,,
山东沂水环境,#我们在行动#,2017-01-01 18:04:37,,,,,,,,,,,,,,,,,,,,
兰陵环境,转发微博,2017-01-01 19:25:31,,,,,,,,,,,,,,,,,,,,
罗庄环境,#我们在行动#,2017-01-01 19:02:41,,,,,,,,,,,,,,,,,,,,
山东沂水环境,#我们在行动#,2017-01-01 18:04:37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
国网湖北电力,湖北电力检修公司为西藏电力检修公司60名学员讲解高压隔离开关前导电臂解体及复装。潘晓璐 摄 来源：国家电网报 国网湖北省电力公司媒体报道@国家电网报 @国家电网 @央视新闻 @新浪湖北 @湖北日报 @荆楚网,6,1,0,2017-01-23 17:24:14,https://weibo.cn/comment/Esaquuxko?uid=5506825031&rl=1#cmtfrm,西藏电力,,,,@国家电网报,@国家电网,@央视新闻,@新浪湖北,@湖北日报,@荆楚网,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
国资小新,【那个离天最近的地方，更美了[心][鼓掌]】2016年西藏售电量再创新高，达到41.88亿千瓦时，同比增长21.78%，增幅位居国家电网公司系统首位。2016年，西藏昌都、那曲两地区售电量增速超过30%，林芝市及阿里地区售电量增速超过50%。@国网西藏电力有限公司 @国网青海省电力公司 @电网头条,21,9,26,2017-01-10 11:23:50,https://weibo.cn/comment/Eq9vL5aCb?uid=2752396553&rl=1#cmtfrm,西藏电力,,,,@国网西藏电力有限公司,@国网青海省电力公司,@电网头条,,,,,,,,,
Xxxxxx_Lee,回复@不死rocking不死:我只想说，我们的工资越来越低了。,2017-01-10 14:41:14,,,,,,,,,,,,,,,,,,,,
绝不打紧,那么高那么冷,2017-01-10 13:10:46,,,,,,,,,,,,,,,,,,,,
土地公公帅,@Xxxxxx_Lee,2017-01-10 12:47:21,,,,,,,,,,,,,,,,,,,,
恒指__香港期货__恒指天王,发电量增幅说明了现代化的进程。,2017-01-10 11:53:10,,,,,,,,,,,,,,,,,,,,
-手拿酱油低头猛走,这个必须赞[赞],2017-01-10 11:43:18,,,,,,,,,,,,,,,,,,,,
a江山依然多娇,回复@大地之刃:成本却是好几倍，这种基础设施还是国家垄断好，东部补贴西部。,2017-01-10 11:37:33,,,,,,,,,,,,,,,,,,,,
大地之刃,不及江苏一个地级市用电量高,2017-01-10 11:26:06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
电网头条,【那个离天最近的地方，更美了】2016年西藏售电量再创新高，达到41.88亿千瓦时，同比增长21.78%，增幅位居国家电网公司系统首位。2016年，西藏昌都、那曲两地区售电量增速超过30%，林芝市及阿里地区售电量增速超过50%。（索朗多吉 拉巴顿珠 米玛次仁）@国网西藏电力有限公司 @国网青海省电力公司,4,2,4,2017-01-10 11:07:43,https://weibo.cn/comment/Eq9pdmtnv?uid=5839723092&rl=1#cmtfrm,西藏电力,,,,@国网西藏电力有限公司,@国网青海省电力公司,,,,,,,,,,
国网南京市高淳区供电公司,[话筒][话筒][话筒],2017-01-10 12:29:26,,,,,,,,,,,,,,,,,,,,
师维艺,美！真是没去够，还想再去再去再去！,2017-01-10 11:23:06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
皇城根爷,支持的转[话筒]】@十六侠ta爹 ：既然现阶段无法从根本上解决雾霾，就不要用学校停课作为唯一的解决手段，希望有关部门给所有的学校包括幼儿园“利用寒假时间”安装可去除PM2.5的新风系统并定期更换虑芯。据了解，国家博物馆内的PM2.5可以控制到5微克。文物重要，代表了过去，孩子更重要，因为那是祖国的未来。不行动无改变。为了孩子的健康，为了祖国的未来，恳请尽快行动。为了孩子，请您动手转发一下。,0,700,0,2017-01-06 14:24:21,https://weibo.cn/comment/EppX93jRM?rl=1#cmtfrm,石家庄钢铁,1,北京人不知道的北京事儿,转发理由:国家买单停产河北唐山，石家庄、邢台、邯郸的钢铁，化工企业，华北地区雾霾减少一半！别的都是扯淡      ,@十六侠ta爹,,,,,,,,,,,
廊坊人民论坛,【元旦惨剧！唐山丰南一轿车坠沟，四人身亡！】昨天（1月1号元旦）下午，唐山市丰南区唐坊附近发生一起交通事故，一辆白色轿车由于雾大加之雪天路滑，冲进路旁排水沟。随后消防到达现场进行打捞，据悉车上共有四名年轻男子，均不幸身亡！（via@最惠唐山 ）最惠唐山的秒拍视频,0,1,7,2017-01-02 08:50:50,https://weibo.cn/comment/EoV5G1LW9?uid=5129040100&rl=1#cmtfrm,唐山市排水,,,,@最惠唐山,,,,,,,,,,,
河北电视台今日资讯,转发微博,2017-01-02 09:30:48,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
唐山新视点,#唐山身边事#【元旦惨剧！唐山丰南一轿车坠沟，四人身亡！】昨天（1月1号元旦）下午，唐山市丰南区唐坊附近发生一起交通事故，一辆白色轿车由于雾大加之雪天路滑，冲进路旁排水沟。随后消防到达现场进行打捞，据悉车上共有四名年轻男子，均不幸身亡！（via@最惠唐山 ）最惠唐山的秒拍视频,7,2,5,2017-01-02 08:32:54,https://weibo.cn/comment/EoUYotK7R?uid=5822967849&rl=1#cmtfrm,唐山市排水,,,,@最惠唐山,,,,,,,,,,,
jiejie0497,估计喝大了,2017-01-02 10:28:12,,,,,,,,,,,,,,,,,,,,
赵叔叔家的,别拿生命开玩笑啊！！,2017-01-02 08:47:19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
淄博环保,#生态淄博建设百日行动# 省厅督导组在鑫胜热电督导应急响应落实情况。@山东环境 ,1,1,4,2017-01-17 10:41:15,https://weibo.cn/comment/ErddWo37B?uid=3114085181&rl=1#cmtfrm,淄博鑫胜热电,,,,@山东环境,,,,,,,,,,,
yeahgis,前几天去汽配城修车，发现很多烧煤的小炉子在冒烟啊，熏死了。。。,2017-01-17 15:06:38,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
